time,temp,gas,humidity,pressure,alt,stndr10,stndr25,stndr100,enviro10,enviro25,enviro100,p03um,p05um,p10um,p25um,p50um,p100um
1772059234.0289056,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.029022,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0291364,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.029259,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0294216,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0295608,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0296893,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0298045,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.02992,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.030034,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.030149,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0302668,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0303838,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0305004,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0306191,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0307384,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.030859,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.030977,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.031095,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.031213,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0313332,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0314505,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.031569,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.031693,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0318162,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.031933,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0324488,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.032695,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0328267,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0329506,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.033068,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0331829,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0333,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0334857,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0336158,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0337346,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0338504,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0339658,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.034081,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0341954,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0343106,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.034424,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0345426,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.034659,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0347733,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0348878,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.035001,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0351145,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.03523,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0353446,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0354588,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0355773,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0356927,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0358071,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0359247,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0360386,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0361526,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.036266,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.036379,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0364933,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.036608,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0367215,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0368357,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.036952,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.037066,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0371785,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.037293,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0374608,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.037596,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0377111,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0378268,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0379424,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.038058,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0381713,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0382853,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0383985,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.038511,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0386243,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.038737,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0388567,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0389779,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0390913,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0392046,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.039318,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0394363,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0395496,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0396638,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.039776,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0398896,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0400035,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0401165,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.040231,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0403442,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0404584,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0408096,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0409954,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.041113,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0412295,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0413451,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.041519,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0416353,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0417507,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0418668,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0419843,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0421002,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0422146,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0423286,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0424423,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.042556,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0426688,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0427833,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0428963,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.04301,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0431232,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0432358,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0433476,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0434604,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0435743,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0436878,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0438054,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.043923,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0440395,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.044153,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.044268,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0443802,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0444942,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0446088,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0447252,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.04484,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.044953,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0450666,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0451798,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.045293,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0454593,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0455956,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.045721,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.045841,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0459552,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.046071,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0461864,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0463023,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.046418,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.046536,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0466511,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.046766,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0468845,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0470006,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.047117,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.047231,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0473442,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0474591,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0475748,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0476885,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0478032,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0479188,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0480328,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.048147,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0482616,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0483744,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0484889,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.048602,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0487144,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0490634,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0492604,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0494215,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.049546,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0496607,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0497751,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0498896,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0500014,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0501142,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0502264,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0503402,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0504532,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0505657,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0506778,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0507896,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0509014,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0510137,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0511258,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0512378,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0513499,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0514622,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0515757,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0516891,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0518043,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0519183,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0520315,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.052145,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0522566,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0523689,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
